target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime
throne,562.0044829,600.4666083,-0.436072717,-0.249418141,9.00545361,10.15951912,0.030545999,0.035661745,381,337,38.46212536,0.186654576
fluid,538.8057343,577.3624749,-0.528331013,-0.393213657,10.06057567,8.967224466,0.032902755,0.030539905,350,339,38.55674065,0.135117356
epidemic,630.3081925,669.1305101,-0.154549232,-0.016579389,9.914706208,12.33242575,0.034175412,0.036282772,348,351,38.82231756,0.137969843
meat,509.0237133,547.8957292,-0.646609617,-0.517158069,7.922211747,8.391645033,0.028432051,0.027079818,391,384,38.87201591,0.129451549
yellow,501.5088361,540.4063385,-0.662186717,-0.516003498,7.699429403,8.353611182,0.025660946,0.030214727,360,384,38.89750243,0.146183218
rage,547.4151471,586.4021989,-0.473915165,-0.326233899,10.57428972,9.92262418,0.033038943,0.033182401,340,372,38.98705187,0.147681266
metal,536.4079563,575.4886615,-0.528377048,-0.392766828,9.711431301,10.59814162,0.032100386,0.035099164,366,325,39.08070527,0.13561022
cheek,541.7820143,580.9522681,-0.535602726,-0.378497814,9.508051323,12.30047511,0.032272272,0.035272572,351,332,39.17025382,0.157104912
knowledge,540.0020149,579.261705,-0.506011698,-0.348353788,8.184312288,9.752846531,0.029185132,0.032095493,335,356,39.25969012,0.157657911
mum,576.5109481,615.8309872,-0.361186371,-0.239809804,9.904838623,12.75854388,0.034233775,0.040606278,366,312,39.32003909,0.121376566
draw,530.4587748,569.9531874,-0.57594276,-0.41203874,10.10260534,10.94064747,0.033680556,0.034800481,342,346,39.49441259,0.16390402
cat,485.2839588,524.9292926,-0.73822036,-0.587806509,8.183024056,8.813659462,0.028248586,0.028196915,340,376,39.64533375,0.150413851
equip,628.7293541,668.5009531,-0.178275017,0.011563781,12.0847713,13.09742899,0.040612807,0.046650506,353,277,39.77159897,0.189838799
cruelty,613.3098736,653.1412216,-0.236773524,-0.101647662,10.35727658,11.70659273,0.035729549,0.033598476,348,361,39.83134803,0.135125862
decade,573.6662234,613.526911,-0.386337426,-0.229745646,8.799292731,9.728788384,0.028865959,0.03196546,385,382,39.86068762,0.156591781
servant,579.3112458,619.5755688,-0.356932208,-0.216949266,8.597011122,10.32806308,0.029685097,0.034737813,358,358,40.26432296,0.139982942
countess,644.4570777,684.8510295,-0.102000744,0.061219984,13.08606684,13.0961303,0.043329052,0.043208012,309,305,40.39395184,0.163220729
pilot,562.9831712,603.4170667,-0.480622009,-0.263271773,8.887978275,10.14156155,0.025904677,0.033939327,368,365,40.43389546,0.217350236
intentionally,622.0746523,662.7220309,-0.217381653,-0.047131664,11.00470583,10.92168988,0.034712196,0.032016729,348,356,40.6473786,0.170249989
generally,547.548058,588.2583785,-0.516751889,-0.332954186,7.962342409,9.076916912,0.026100254,0.031029818,379,354,40.71032047,0.183797704
massage,543.7164709,584.4544838,-0.530277437,-0.358746448,8.601365322,10.31189789,0.026675684,0.030469703,327,401,40.73801284,0.171530988
realistic,549.6383064,590.4341356,-0.482271519,-0.366909012,8.664449162,10.28320706,0.027069546,0.029385516,359,354,40.79582919,0.115362506
attitude,546.0132101,586.8579123,-0.45602764,-0.359591496,7.900625501,9.684660214,0.027176798,0.028557002,357,342,40.84470221,0.096436145
parent,499.3612614,540.408354,-0.645950768,-0.495823383,6.538191266,8.190431067,0.025380163,0.027546962,329,387,41.04709263,0.150127385
sell,509.6481078,550.7665857,-0.618397602,-0.469498113,9.106556191,11.12126966,0.028651169,0.036794508,371,321,41.11847786,0.148899489
director,534.6664064,575.8581156,-0.541043885,-0.389181768,9.442860671,10.14442358,0.027117958,0.032913578,359,346,41.1917092,0.151862118
testimony,609.7276707,651.0841552,-0.207933177,-0.043910253,9.532389435,9.78033566,0.033483441,0.03070519,328,335,41.35648449,0.164022924
brother,495.0850634,536.4635695,-0.656670936,-0.511257494,7.566357407,8.814285575,0.027291184,0.030176144,300,367,41.37850613,0.145413442
military,559.9465065,601.4874885,-0.418707486,-0.256537682,7.058560868,10.54809059,0.025872804,0.032912796,387,348,41.54098205,0.162169804
monastery,719.0616748,760.6079918,0.235065686,0.393227071,14.72335054,14.88353289,0.050227039,0.05549577,286,243,41.54631696,0.158161385
come,537.6160544,579.2378949,-0.491835688,-0.4124723,9.93043032,10.57850733,0.034797621,0.031019245,310,365,41.62184044,0.079363387
senate,661.1999169,702.8438952,-0.041047751,0.08868541,11.34422858,13.40987304,0.042803854,0.043569523,337,315,41.64397831,0.129733161
hallucination,673.2005043,714.853578,0.004961263,0.144377377,11.21981963,11.72631912,0.034586613,0.033866591,349,346,41.65307373,0.139416114
vampire,542.1633695,583.8510276,-0.519763184,-0.374372976,8.747235267,9.079635666,0.029499283,0.027727103,341,362,41.6876581,0.145390208
fuel,531.254385,572.9745961,-0.55308417,-0.350052886,7.935041474,8.381670878,0.026949132,0.030435894,374,411,41.72021109,0.203031284
excited,524.0169414,565.9403975,-0.55276337,-0.445789809,9.225031077,9.636684001,0.027671827,0.030292775,324,374,41.92345616,0.10697356
minus,573.7929199,615.7792064,-0.37253956,-0.171170632,9.538783146,9.491181325,0.033496898,0.034952271,368,357,41.98628657,0.201368928
hat,524.6928792,566.6830817,-0.558456677,-0.377838617,7.562752948,9.626271768,0.025397009,0.034354198,379,306,41.99020251,0.18061806
bottom,495.182327,537.3092896,-0.673860568,-0.526590716,6.375349464,9.798334588,0.023004399,0.033244321,367,335,42.12696257,0.147269851
ocean,508.4721576,550.8524545,-0.632712009,-0.491547476,8.154005296,9.272626477,0.028182051,0.031018064,349,341,42.38029695,0.141164533
thick,517.1806247,559.6432584,-0.599884243,-0.436566412,8.216093736,10.52151353,0.026716108,0.032027772,429,329,42.46263365,0.163317831
irresponsible,649.6830544,692.2805855,-0.078411717,0.090016855,13.03648355,11.83165451,0.039301082,0.037464297,349,357,42.59753102,0.168428572
investigator,628.5501794,671.3190233,-0.185400182,-0.055461964,11.1038493,12.23453891,0.030720988,0.033969484,368,387,42.7688439,0.129938219
practically,581.2340085,624.2389702,-0.360988162,-0.252935888,10.02807546,11.14833214,0.029612056,0.033955607,351,369,43.00496164,0.108052274
infection,559.9883906,603.0230926,-0.402266721,-0.274148284,7.295780568,9.99999014,0.02695606,0.03291935,384,367,43.03470201,0.128118437
hundred,527.4789726,570.5477507,-0.571659852,-0.374456022,7.879248886,9.817423252,0.028049864,0.031743451,365,333,43.06877814,0.19720383
movie,530.205112,573.4393692,-0.550090947,-0.402638678,7.730398815,10.60800672,0.027630746,0.03336264,366,344,43.23425715,0.147452269
fork,526.5695984,569.8529458,-0.564850349,-0.407596923,8.267197315,9.269411071,0.026968958,0.029404268,381,369,43.28334738,0.157253426
sniper,599.8286478,643.1657875,-0.25420893,-0.070658722,9.230876611,10.32166341,0.032392093,0.03718646,335,367,43.33713971,0.183550208
chew,579.8508941,623.1956994,-0.389414856,-0.176083655,9.829435969,9.865514989,0.032819992,0.03610303,340,366,43.34480532,0.213331201
murderer,573.4249612,616.7776378,-0.402072334,-0.228913261,8.895613552,10.90728532,0.027758202,0.035756156,387,323,43.35267651,0.173159074
tissue,540.5472839,584.1541929,-0.50686381,-0.318595873,8.020650469,9.182608498,0.027384325,0.031792258,384,337,43.60690903,0.188267937
butt,559.6716639,603.492479,-0.410421873,-0.26728092,7.863105556,11.09164149,0.029477366,0.039394452,366,357,43.82081507,0.143140953
horse,510.7532186,554.9184507,-0.633284488,-0.483296598,7.392211874,8.698877162,0.025044473,0.02865158,398,335,44.16523215,0.14998789
abdominal,699.9911437,744.2579759,0.074674156,0.283368107,11.81746023,13.20949649,0.037373465,0.041453235,355,332,44.26683222,0.208693951
yeah,497.2216364,541.5617331,-0.68997925,-0.499419385,8.812601844,9.505356364,0.028625519,0.032358552,374,341,44.34009675,0.190559865
cowboy,550.4393886,594.8337255,-0.460880605,-0.326721805,7.693685642,10.71471246,0.0285627,0.032477363,386,368,44.39433695,0.1341588
investor,589.822176,634.318895,-0.31019546,-0.172687204,10.60782195,12.11623008,0.032112848,0.036793875,358,343,44.49671906,0.137508255
morning,491.5929319,536.166244,-0.693739204,-0.554916644,8.562397247,8.440555108,0.027876434,0.028085578,235,377,44.57331213,0.13882256
deck,557.501514,602.4190029,-0.44656287,-0.277942736,11.44992402,11.47213613,0.036710563,0.037499918,321,343,44.91748892,0.168620134
crime,519.3839866,564.3035499,-0.563563475,-0.434019223,7.221059717,10.37321295,0.024485743,0.031965208,359,371,44.91956328,0.129544252
naked,531.9460685,576.9441304,-0.532025195,-0.415580947,7.52064721,10.21507559,0.026768796,0.031373323,354,345,44.99806192,0.116444248
reputation,630.194084,675.304885,-0.179339976,-0.034463174,10.70642369,12.47565674,0.033476045,0.038313307,357,339,45.11080093,0.144876802
assassin,663.1285604,708.3581015,-0.028530194,0.148572008,10.57635033,12.736361,0.037509574,0.045173649,323,276,45.22954108,0.177102202
paragraph,563.1627926,608.563956,-0.403971446,-0.259706295,7.579835231,9.948875211,0.025446698,0.033547616,381,341,45.40116337,0.144265151
duck,525.3648839,570.9201954,-0.574409969,-0.409368812,8.138950983,9.976527015,0.027313805,0.032553979,353,348,45.55531154,0.165041156
forest,534.9355167,580.5706834,-0.52974545,-0.349906745,7.979426526,10.42860637,0.02683795,0.035126697,360,338,45.63516678,0.179838705
closet,549.6505043,595.3434548,-0.492735775,-0.312574306,9.167913996,10.91009483,0.028203855,0.037424606,353,332,45.69295056,0.180161468
attack,511.4968059,557.3583622,-0.610573222,-0.44908657,6.801805257,9.167581781,0.024516936,0.031223071,371,381,45.86155629,0.161486652
vanilla,526.7486108,572.7801709,-0.552672691,-0.389364118,7.115648919,10.40292131,0.02444488,0.030273459,370,351,46.03156013,0.163308573
creepy,541.162288,587.3366684,-0.541788287,-0.334316804,9.50809491,9.785253983,0.028117122,0.030892482,338,383,46.17438036,0.207471484
filthy,621.9371467,668.1622873,-0.204628497,-0.039156013,11.20240557,12.37874687,0.036236422,0.039965592,334,309,46.22514058,0.165472484
king,497.792,544.0750163,-0.657418472,-0.516579358,6.901467393,10.02742293,0.027985431,0.03047123,369,367,46.28301634,0.140839114
closure,557.057907,603.4006566,-0.43139747,-0.267124178,8.625619952,11.36728115,0.02921252,0.034125578,387,332,46.34274966,0.164273292
rob,568.9717553,615.3711319,-0.408470909,-0.220401072,10.70439623,10.39923259,0.035331403,0.037460116,376,364,46.39937656,0.188069837
writing,517.7730438,564.2029223,-0.597252138,-0.429752817,7.263205516,9.413366861,0.025934459,0.030188971,365,386,46.42987844,0.167499321
ever,522.2109098,568.771068,-0.577268567,-0.428248109,8.622447572,9.453121468,0.030546485,0.033513115,377,338,46.56015824,0.149020459
city,514.5152039,561.2155393,-0.627391063,-0.432183605,8.040214306,9.441582881,0.025613465,0.031724925,363,369,46.70033545,0.195207457
bride,509.1960219,556.0111322,-0.63453266,-0.437464635,7.716995455,9.018205607,0.025742616,0.030755197,365,348,46.81511027,0.197068024
raccoon,610.5230516,657.414188,-0.230659501,-0.010953824,11.0883056,9.982657033,0.035692621,0.035529622,349,351,46.89113646,0.219705677
cardinal,638.1815361,685.160513,-0.161622227,0.073270125,12.19275608,11.45900577,0.037593943,0.038883192,332,386,46.97897682,0.234892352
completely,538.0234649,585.0882776,-0.504992624,-0.354703599,8.063408185,9.464793585,0.0295859,0.031022475,342,371,47.06481272,0.150289025
smell,503.3162115,550.7887026,-0.645470435,-0.465152445,7.551460371,9.347615278,0.026747143,0.029919092,331,380,47.47249115,0.18031799
cool,506.2804788,553.8502384,-0.634326456,-0.494660792,9.036917952,10.80838854,0.033033507,0.032576704,353,344,47.5697596,0.139665664
sand,531.8999478,579.5280623,-0.555965711,-0.348186176,8.557454191,9.814524005,0.026938497,0.0335366,383,369,47.62811457,0.207779535
resist,562.7331878,610.4889967,-0.429864138,-0.226086238,8.343252931,9.962419208,0.029734485,0.034458434,394,308,47.75580891,0.203777901
intimate,626.566369,674.5037745,-0.149983963,0.043802887,9.988202467,11.6705295,0.03281378,0.038610703,420,337,47.93740543,0.19378685
lecture,546.1032935,594.0914725,-0.509488206,-0.324638107,8.342598252,10.27401728,0.026797857,0.031236851,351,364,47.98817909,0.184850099
communist,593.827593,642.0037048,-0.300429053,-0.076323288,8.528818202,9.732829171,0.028870095,0.033207045,371,391,48.17611177,0.224105765
harbor,603.1284448,651.7252896,-0.235810921,-0.084786484,10.28680636,11.38863696,0.035981193,0.039650589,344,290,48.59684488,0.151024436
architect,616.1286052,664.9085195,-0.179227484,-0.019707277,10.06316724,12.30806183,0.035276367,0.038260949,342,333,48.77991429,0.159520207
inspiration,556.9124297,605.8101888,-0.399381258,-0.238712087,8.348185097,8.7142865,0.027239607,0.028498392,370,339,48.89775908,0.160669172
stupidity,602.1532946,651.4708109,-0.245511869,-0.098226601,9.142521629,11.4338179,0.032326691,0.034296708,387,349,49.31751631,0.147285268
navy,529.4307378,578.8234573,-0.507124703,-0.364955295,8.179616698,9.89535402,0.028904649,0.031018852,286,363,49.39271953,0.142169408
store,503.2959698,552.691683,-0.64841406,-0.480933197,7.677869419,9.95111174,0.026040673,0.030105834,331,388,49.39571321,0.167480863
marketing,544.822843,594.2245691,-0.483109381,-0.32121015,8.965478156,11.2685391,0.028430916,0.031542979,344,376,49.40172612,0.161899231
fourth,525.6403531,575.1381526,-0.573303348,-0.363514985,7.263170688,9.691246692,0.025123257,0.034374139,371,367,49.49779948,0.209788363
meter,545.437375,595.2048866,-0.505191306,-0.270381773,9.101403623,11.10702978,0.027065769,0.037687498,352,335,49.76751157,0.234809533
worthless,549.921941,599.8148742,-0.446210284,-0.265371408,8.7565402,9.564170188,0.031407985,0.031691789,373,358,49.8929332,0.180838876
manipulate,601.9040416,651.8988041,-0.241632983,-0.06539411,9.214313479,11.14555403,0.027713441,0.032626663,337,342,49.99476254,0.176238873
artery,677.6894176,727.9883345,0.027487577,0.252567972,11.23863513,14.35874493,0.038194777,0.051671748,364,281,50.29891692,0.225080395
vodka,559.2784449,609.840819,-0.446287412,-0.227526682,7.987606721,10.39015829,0.025836516,0.034087704,364,315,50.56237414,0.21876073
cut,520.0420853,570.7648011,-0.569055095,-0.372892414,8.276092439,8.598806752,0.027852606,0.032871555,387,362,50.72271585,0.196162681
girls,475.5234372,526.413821,-0.752570672,-0.538985489,7.001583803,7.91546174,0.024593838,0.028778035,366,352,50.89038386,0.213585183
football,500.6374251,551.7485141,-0.658389239,-0.470713898,6.930176321,8.620015524,0.024007025,0.029043575,374,356,51.11108892,0.187675341
committee,587.363451,638.4768605,-0.324323226,-0.145246001,8.526862743,9.001767427,0.028025644,0.030045782,388,390,51.11340947,0.179077226
triple,542.1104827,593.5976324,-0.505923885,-0.300620318,8.726391466,9.73238379,0.028500653,0.032081159,375,389,51.4871497,0.205303568
bottle,521.9263621,573.437738,-0.597267124,-0.399116175,8.565346238,10.15739379,0.028722402,0.031613193,359,355,51.5113759,0.198150949
tell,505.7637245,557.9042318,-0.667144411,-0.464704213,7.948337488,9.85000689,0.027783075,0.032849744,363,371,52.14050728,0.202440197
chest,517.9373689,570.1954051,-0.601486158,-0.384912255,8.766435165,9.179537142,0.028878477,0.032418916,366,395,52.25803621,0.216573903
voluntarily,607.4224413,659.6819201,-0.259525374,-0.030988281,11.16977704,11.72053836,0.035329861,0.036979995,349,351,52.25947885,0.228537092
mechanical,588.7573753,641.0198709,-0.350761025,-0.104993234,10.13435803,11.19654684,0.032540012,0.033588653,373,364,52.26249556,0.245767791
mutation,635.7886885,688.0894078,-0.144658754,0.047955538,10.45591001,11.02923636,0.032513755,0.034810689,366,358,52.3007193,0.192614292
rear,584.610754,637.2010325,-0.341320334,-0.145179293,11.72132899,12.09494549,0.041683323,0.040181204,313,338,52.59027855,0.19614104
chef,522.747925,575.6598911,-0.614824236,-0.400898044,7.64398801,9.526918207,0.025038504,0.03193273,360,349,52.9119661,0.213926191
spaghetti,579.5539944,632.5358559,-0.352529321,-0.124426733,9.519210947,10.12276036,0.029217694,0.033629106,357,347,52.9818615,0.228102588
hug,521.5216162,574.6501979,-0.596097253,-0.416570707,7.721486045,10.06903664,0.02572444,0.030781067,396,379,53.12858172,0.179526546
importance,585.8743415,639.1016974,-0.34429375,-0.20302972,10.02787312,12.02165706,0.033717526,0.036084254,366,380,53.22735583,0.14126403
external,539.5571944,593.0069242,-0.534367267,-0.329935923,8.441592415,8.946578508,0.026939186,0.029700727,355,330,53.44972986,0.204431344
evaluation,574.5440579,628.0137892,-0.356248306,-0.197774549,8.393269219,10.81452649,0.025533847,0.033880539,380,370,53.46973129,0.158473757
bag,515.883516,569.3589723,-0.605371835,-0.405787592,8.403622209,10.11060414,0.029325568,0.033566611,374,397,53.47545625,0.199584243
path,540.518351,594.1544312,-0.522933622,-0.323604116,7.956619327,11.5195048,0.029977676,0.036411448,359,327,53.63608021,0.199329506
erection,644.9372695,698.6142148,-0.071579348,0.151900447,9.149025827,12.46668413,0.03347692,0.044111018,360,298,53.67694531,0.223479795
absurd,625.0027459,678.8726415,-0.20149222,0.021274817,10.01201478,10.82123509,0.034242137,0.035135695,362,357,53.86989561,0.222767037
division,564.3420347,618.2521671,-0.407857051,-0.234215492,8.70093852,11.58197168,0.026935423,0.03167614,375,377,53.91013244,0.173641559
thirst,540.2919629,594.3348932,-0.507399113,-0.311563814,9.37647621,10.43296099,0.032447635,0.035306643,360,356,54.04293034,0.195835298
quickly,515.4108204,569.6277039,-0.626726627,-0.403747771,8.267616273,9.058122081,0.026869558,0.030131013,323,358,54.21688348,0.222978855
towel,516.3459433,570.6614018,-0.587997482,-0.400035804,7.244080405,10.1804104,0.026294963,0.033960901,388,341,54.31545846,0.187961677
lick,543.6792145,598.2462297,-0.507763975,-0.305088359,9.569216273,9.528977791,0.030990459,0.033004695,331,370,54.56701524,0.202675616
minute,509.4266686,564.2847943,-0.604981722,-0.438155152,7.216336064,8.988335231,0.027492824,0.029760199,347,384,54.85812569,0.16682657
lieutenant,704.8432333,760.1514531,0.131006664,0.376249016,12.24931494,13.21080041,0.037427276,0.046173548,300,256,55.30821978,0.245242352
atlantic,592.4148239,648.0277994,-0.298070277,-0.068026317,10.78506287,11.17510124,0.034437044,0.037523427,369,364,55.61297559,0.23004396
fleet,598.7902892,654.579071,-0.285643093,-0.089394965,10.78945211,12.55702569,0.038729424,0.041038233,370,310,55.78878178,0.196248127
samurai,696.5293033,752.3677206,0.102555511,0.313342412,12.20634672,15.53974971,0.042149453,0.049513031,300,247,55.8384173,0.210786901
misery,599.9739389,656.2842537,-0.279920747,-0.069277486,10.77841295,12.59761027,0.03621957,0.040792563,360,335,56.31031485,0.210643261
december,530.0385778,586.6385049,-0.565272194,-0.344381207,9.078926897,9.201649651,0.029788147,0.030594069,334,408,56.59992707,0.220890987
tuesday,515.5458123,572.2737575,-0.651055556,-0.36571134,8.452653929,10.29625687,0.028587685,0.033556014,405,344,56.72794516,0.285344216
oil,502.8444985,559.6296183,-0.640413737,-0.40975642,6.911925467,7.44157582,0.023167882,0.029667555,327,372,56.7851198,0.230657317
administrative,664.6821304,721.5431077,-0.029373368,0.196001885,11.56341524,14.38976878,0.036877617,0.041497861,345,325,56.86097726,0.225375254
morphine,643.3801461,701.3915389,-0.079797953,0.153615912,9.800076425,11.07034795,0.0339656,0.039431545,356,321,58.01139287,0.233413865
dusty,532.3424095,590.4893971,-0.556339991,-0.285294828,8.473448331,9.460286202,0.027326444,0.035933224,398,350,58.1469876,0.271045164
prince,516.2329535,574.6033369,-0.59838282,-0.393852105,7.534612802,9.43983438,0.026115728,0.031391578,366,368,58.3703834,0.204530715
boy,489.1107177,547.742,-0.744670168,-0.492668935,8.137077775,8.790055092,0.025659193,0.02958807,418,368,58.63128229,0.252001234
biological,571.8315175,630.5775732,-0.366736382,-0.207103449,9.142343504,12.34520309,0.029440917,0.035228384,342,328,58.74605562,0.159632934
inherit,636.0266332,695.0762632,-0.123606127,0.093784001,10.4005927,10.47945493,0.033270839,0.037420155,379,342,59.04962994,0.217390128
perimeter,647.2404118,706.5116034,-0.090167377,0.141159141,12.88464045,13.16011056,0.038260698,0.039684933,328,348,59.27119165,0.231326518
glory,522.992416,582.4448316,-0.577104847,-0.345767039,7.311553342,9.361284384,0.024487378,0.0329046,375,361,59.45241558,0.231337808
hamburger,572.1423167,632.3232216,-0.383582957,-0.167023344,10.26614011,10.82267376,0.030441244,0.035218028,360,361,60.18090493,0.216559614
upper,522.2059329,582.6981606,-0.560678208,-0.3381653,9.945558104,9.772821768,0.031071355,0.031777422,298,355,60.49222768,0.222512908
western,541.5207851,602.5737429,-0.493790189,-0.289199938,8.499642651,9.342331901,0.029494691,0.030057888,363,350,61.05295773,0.204590251
champagne,588.3430424,649.4388753,-0.271614551,-0.128190835,7.875051594,10.41089135,0.028804508,0.032849302,354,353,61.09583298,0.143423716
there,495.5859842,556.7867985,-0.670052065,-0.452958551,7.3177151,8.153752129,0.027554939,0.029978614,379,387,61.20081429,0.217093514
predator,568.3534749,629.7306071,-0.370748304,-0.165631922,8.942103463,10.99476862,0.03107755,0.034685998,358,369,61.37713219,0.205116382
somewhere,517.0565079,578.4381318,-0.583396324,-0.331866182,7.62787279,9.076310441,0.026377572,0.031640954,382,349,61.38162394,0.251530142
strongly,549.7047467,611.2352714,-0.485777732,-0.243895128,8.560739046,9.912518464,0.028453582,0.034800383,375,350,61.53052476,0.241882604
boston,573.7994635,635.5258358,-0.324700598,-0.158313278,8.694938209,10.94159296,0.032726397,0.036927207,356,341,61.7263723,0.16638732
unable,580.2098822,642.1517956,-0.370059491,-0.080140221,10.04309427,10.78597841,0.032086213,0.03924456,365,362,61.9419134,0.28991927
graduate,540.0525054,602.2836554,-0.515737004,-0.303572439,6.92412492,10.02267951,0.023294189,0.030902127,368,357,62.23115001,0.212164565
financing,615.5232101,678.5656016,-0.211353919,0.002792559,11.87381676,11.84657346,0.037031114,0.036347801,357,364,63.04239156,0.214146478
transmitter,644.7643794,707.83817,-0.057490976,0.11476273,10.0335041,12.23692779,0.033669172,0.037467357,369,353,63.07379056,0.172253706
ant,568.2697751,631.8085591,-0.414407165,-0.17376398,8.759949041,10.39250374,0.029022517,0.034705243,409,313,63.53878404,0.240643185
procedure,571.913122,636.0479578,-0.375505788,-0.157533456,7.803357819,10.8467313,0.028040413,0.033028427,418,332,64.13483581,0.217972332
north,499.3285703,563.5172569,-0.690825067,-0.403377483,7.669203995,9.859051698,0.027940678,0.029629485,391,362,64.18868658,0.287447584
knee,552.0039358,617.2171534,-0.476259657,-0.208228495,9.791940698,9.305926471,0.031640391,0.030895282,327,326,65.21321758,0.268031162
nausea,590.0919059,656.8921053,-0.311833782,-0.029042866,8.429195007,9.78363995,0.028182055,0.033768277,404,342,66.80019933,0.282790916
unpleasant,580.2569896,647.6889918,-0.364244818,-0.075654525,8.595919394,10.62380984,0.027086243,0.030966211,383,368,67.43200226,0.288590293
grandmother,537.5322035,605.496036,-0.524552093,-0.233256641,7.777193618,10.53869875,0.025830821,0.033549085,339,361,67.96383249,0.291295452
gram,606.4578967,675.4229597,-0.213262146,0.021911761,9.771278147,13.79320966,0.031761335,0.048446969,368,298,68.965063,0.235173907
torture,555.1412544,624.3333321,-0.446255505,-0.195246831,6.98752758,11.02801506,0.024325092,0.032985307,397,374,69.19207769,0.251008674
autumn,566.6528358,636.0612413,-0.387092138,-0.189777878,9.218990671,12.76981796,0.029114942,0.035535436,335,344,69.40840545,0.19731426
cerebral,684.4691359,754.1585101,0.056937538,0.361241624,13.06646187,14.06653664,0.042575006,0.049024123,309,296,69.68937422,0.304304086
arrogance,597.8204896,667.9665029,-0.279832672,0.013450516,10.1590405,11.07522798,0.033164368,0.035067836,386,346,70.14601325,0.293283189
battle,525.6408387,596.0205884,-0.601015851,-0.355129089,8.006708231,11.03091908,0.026399246,0.033077457,372,362,70.37974971,0.245886763
insect,555.5282587,626.3127994,-0.486096717,-0.170707479,8.81892841,11.69893674,0.030287795,0.040611175,344,359,70.78454072,0.315389238
paranormal,624.2488416,695.1323333,-0.157215737,0.09347481,11.30172527,12.19569167,0.037112303,0.035730059,322,306,70.88349168,0.250690547
week,516.503902,587.8864826,-0.628697132,-0.360636251,8.847163748,11.21467626,0.02908129,0.036313754,347,373,71.38258058,0.268060881
four,489.3262912,560.9040251,-0.702870374,-0.43328576,7.404939699,9.311733023,0.026317435,0.032620685,340,359,71.57773388,0.269584614
content,551.9258575,623.6354852,-0.482993132,-0.187584913,8.954655285,12.26614975,0.029761258,0.038349142,358,338,71.70962767,0.295408219
cold,484.6722985,557.395267,-0.75131277,-0.473091514,7.973576391,10.3811642,0.027285347,0.033378425,335,367,72.72296853,0.278221256
imprisonment,689.2051412,762.6019501,0.111965645,0.304973098,10.52457099,13.96507017,0.036292389,0.039464997,347,341,73.39680895,0.193007453
misfortune,631.1129063,704.8348108,-0.151751494,0.109687452,10.61132977,11.92478554,0.034851167,0.036820029,363,333,73.72190447,0.261438947
october,517.6435015,592.2016979,-0.574744108,-0.319852094,9.360181334,9.645402099,0.030032654,0.032673258,325,374,74.55819634,0.254892014
fugitive,655.011707,729.8111041,-0.079301069,0.229139956,13.03453393,13.50342829,0.039981683,0.040403619,314,346,74.79939705,0.308441025
ding,650.868286,725.9707269,-0.09360855,0.187712506,13.64486901,14.97040305,0.047157859,0.051677261,316,260,75.10244093,0.281321055
billion,507.1386431,584.2848702,-0.647115432,-0.343882199,7.662622442,11.23682819,0.026877632,0.035311459,367,339,77.14622717,0.303233232
stove,517.3361512,595.3238097,-0.61078906,-0.283440535,7.497572939,10.65942853,0.02704507,0.035629384,377,352,77.98765846,0.327348525
armory,634.51333,712.9948304,-0.201058379,0.205344501,12.48757939,14.06892155,0.037681944,0.049343501,303,283,78.48150035,0.40640288
venus,560.1809807,639.2651514,-0.423555667,-0.107586309,7.718499561,11.3395225,0.028876565,0.040119447,363,357,79.08417073,0.315969358
penis,549.7583951,631.9753424,-0.475504308,-0.158695246,8.650420224,10.1510226,0.027635276,0.034611282,367,361,82.21694734,0.316809063
buyer,541.3882486,626.2239536,-0.521670167,-0.195594863,9.13908539,11.87421127,0.030696985,0.038274563,346,302,84.83570508,0.326075304
watson,696.4238107,782.26895,0.092016396,0.345642966,13.16029719,23.54048264,0.045420331,0.071848846,306,180,85.84513934,0.253626571
july,501.4061802,587.8591723,-0.674046081,-0.339975091,6.861926976,9.72975997,0.022051664,0.031718003,394,354,86.4529921,0.33407099
east,497.1602888,584.2131602,-0.663098707,-0.367148801,7.199879908,8.808243104,0.026900957,0.029486276,367,362,87.05287139,0.295949906
hydrogen,572.6485277,660.0563769,-0.340418461,-0.027422888,10.19875516,11.11475508,0.029260314,0.035098077,307,329,87.40784923,0.312995573
cognac,729.2012683,818.0929055,0.35900455,0.466482235,15.25563891,26.95115634,0.060339898,0.076930102,164,127,88.89163723,0.107477685
surname,585.8430401,675.6433891,-0.352180256,0.02322625,9.492370297,12.95587843,0.035806377,0.040010081,349,329,89.80034896,0.375406506
onion,513.0468956,607.2379472,-0.62036638,-0.268163961,8.135311304,10.86376884,0.024192909,0.035098396,383,322,94.19105164,0.352202419
motel,545.8429316,644.0384734,-0.511275648,-0.135298334,9.18283527,12.76762508,0.03152355,0.040159008,351,338,98.19554174,0.375977314
heroin,573.0294363,675.9574682,-0.376641312,0.030921115,9.879577847,11.55413182,0.031126755,0.036560349,345,361,102.9280319,0.407562427
sip,592.6452544,700.723994,-0.279289336,0.112778165,9.804044033,13.74755998,0.034765301,0.043790764,338,334,108.0787396,0.392067502
black,499.8959451,608.0481424,-0.658521244,-0.211536533,7.783669897,9.90411098,0.028628803,0.038124162,364,344,108.1521974,0.446984711
